Vehicle_ID,Model_Year,Brand,Model,Electric_Vehicle_Type,CAFV_Eligibility,Electric_Range,Base_MSRP,Vehicle_Age,Price_Category,Range_Category,Vehicle_Type
110696,2020,Hyundai Ev,Xuv400,BEV,Eligible,178,3476200,6,Premium,Short,4 Wheeler
110697,2020,Byd India,Atto 3,BEV,Eligible,296,4265037,6,Premium,Medium,4 Wheeler
110698,2020,Mg Motor India,450X,BEV,Eligible,211,1865715,6,Midrange,Medium,2 Wheeler
110699,2020,Ola Electric,Atto 3,PHEV,Not Eligible,148,3861937,6,Premium,Short,4 Wheeler
110700,2020,Ola Electric,Zs Ev,BEV,Eligible,507,3464314,6,Premium,Long,4 Wheeler
110701,2020,Mahindra Electric,Xuv400,BEV,Not Eligible,338,4170936,6,Premium,Medium,4 Wheeler
110702,2020,Hyundai Ev,Iqube,BEV,Eligible,191,2183986,6,Midrange,Short,2 Wheeler
110703,2020,Byd India,Iqube,BEV,Eligible,358,3633361,6,Premium,Medium,2 Wheeler
110704,2020,Tata Motors,Nexon Ev,BEV,Eligible,432,2979422,6,Midrange,Long,4 Wheeler
110705,2020,Ola Electric,S1 Pro,BEV,Eligible,138,3871384,6,Premium,Short,2 Wheeler
110706,2020,Tvs Motor,Nexon Ev,BEV,Eligible,117,2436083,6,Midrange,Short,4 Wheeler
110707,2020,Mahindra Electric,450X,BEV,Eligible,82,4002504,6,Premium,Short,2 Wheeler
110708,2020,Tata Motors,S1 Pro,BEV,Eligible,297,1358348,6,Budget,Medium,2 Wheeler
110709,2020,Mg Motor India,Kona Ev,BEV,Eligible,468,3013207,6,Premium,Long,4 Wheeler
110710,2020,Mahindra Electric,S1 Pro,BEV,Eligible,204,3781502,6,Premium,Medium,2 Wheeler
110711,2020,Tvs Motor,Zs Ev,PHEV,Eligible,301,1175952,6,Budget,Medium,4 Wheeler
110712,2020,Ola Electric,S1 Pro,BEV,Eligible,86,1980028,6,Midrange,Short,2 Wheeler
110713,2020,Ola Electric,Zs Ev,BEV,Eligible,489,1468022,6,Budget,Long,4 Wheeler
110714,2020,Mahindra Electric,Xuv400,PHEV,Eligible,176,3186092,6,Premium,Short,4 Wheeler
110715,2020,Mahindra Electric,Zs Ev,BEV,Eligible,298,3829166,6,Premium,Medium,4 Wheeler
110716,2020,Byd India,Nexon Ev,BEV,Eligible,504,3524399,6,Premium,Long,4 Wheeler
110717,2020,Byd India,Zs Ev,BEV,Not Eligible,518,2448389,6,Midrange,Long,4 Wheeler
110718,2020,Mahindra Electric,Nexon Ev,BEV,Eligible,510,3975662,6,Premium,Long,4 Wheeler
110719,2020,Tata Motors,Xuv400,BEV,Eligible,101,1626038,6,Midrange,Short,4 Wheeler
110720,2020,Hyundai Ev,Zs Ev,BEV,Eligible,107,4270705,6,Premium,Short,4 Wheeler
110721,2020,Hyundai Ev,450X,BEV,Eligible,246,2600231,6,Midrange,Medium,2 Wheeler
110722,2020,Byd India,Nexon Ev,PHEV,Eligible,415,1996151,6,Midrange,Long,4 Wheeler
110723,2020,Mahindra Electric,Nexon Ev,BEV,Not Eligible,483,3044863,6,Premium,Long,4 Wheeler
110724,2020,Ather Energy,450X,PHEV,Eligible,314,2865809,6,Midrange,Medium,2 Wheeler
110725,2020,Tvs Motor,Zs Ev,BEV,Eligible,151,2410624,6,Midrange,Short,4 Wheeler
110726,2020,Byd India,Kona Ev,BEV,Eligible,369,3317919,6,Premium,Medium,4 Wheeler
110727,2020,Mg Motor India,450X,PHEV,Not Eligible,231,2886541,6,Midrange,Medium,2 Wheeler
110728,2020,Hyundai Ev,S1 Pro,BEV,Eligible,198,3016895,6,Premium,Short,2 Wheeler
110729,2020,Mg Motor India,Xuv400,PHEV,Eligible,302,2630133,6,Midrange,Medium,4 Wheeler
110730,2020,Byd India,Atto 3,BEV,Eligible,261,4198883,6,Premium,Medium,4 Wheeler
110731,2020,Tvs Motor,Zs Ev,BEV,Eligible,126,3296099,6,Premium,Short,4 Wheeler
110732,2020,Hyundai Ev,S1 Pro,PHEV,Not Eligible,356,3511638,6,Premium,Medium,2 Wheeler
110733,2020,Hyundai Ev,Xuv400,BEV,Not Eligible,407,2087364,6,Midrange,Long,4 Wheeler
110734,2020,Ather Energy,450X,PHEV,Eligible,432,3503977,6,Premium,Long,2 Wheeler
110735,2020,Byd India,Zs Ev,BEV,Eligible,338,1478554,6,Budget,Medium,4 Wheeler
110736,2020,Byd India,Atto 3,BEV,Eligible,262,3440258,6,Premium,Medium,4 Wheeler
110737,2020,Ola Electric,Nexon Ev,PHEV,Eligible,308,1458448,6,Budget,Medium,4 Wheeler
110738,2020,Tvs Motor,Atto 3,BEV,Eligible,508,1253090,6,Budget,Long,4 Wheeler
110739,2020,Ola Electric,Zs Ev,BEV,Eligible,484,2818902,6,Midrange,Long,4 Wheeler
110740,2020,Ather Energy,Iqube,BEV,Eligible,214,2815082,6,Midrange,Medium,2 Wheeler
110741,2020,Mahindra Electric,Iqube,BEV,Eligible,329,3175646,6,Premium,Medium,2 Wheeler
110742,2020,Hyundai Ev,450X,BEV,Eligible,185,1723517,6,Midrange,Short,2 Wheeler
110743,2020,Mahindra Electric,Xuv400,PHEV,Eligible,414,3997770,6,Premium,Long,4 Wheeler
110744,2020,Hyundai Ev,Atto 3,BEV,Not Eligible,173,1707693,6,Midrange,Short,4 Wheeler
110745,2020,Byd India,Xuv400,PHEV,Not Eligible,429,3664294,6,Premium,Long,4 Wheeler
110746,2020,Hyundai Ev,Zs Ev,BEV,Eligible,142,962302,6,Budget,Short,4 Wheeler
110747,2020,Ola Electric,Atto 3,BEV,Eligible,306,4026618,6,Premium,Medium,4 Wheeler
110748,2020,Tvs Motor,S1 Pro,BEV,Eligible,246,3516921,6,Premium,Medium,2 Wheeler
110749,2020,Tvs Motor,Xuv400,PHEV,Eligible,446,4108716,6,Premium,Long,4 Wheeler
110750,2020,Hyundai Ev,Xuv400,BEV,Eligible,444,1989091,6,Midrange,Long,4 Wheeler
110751,2020,Tvs Motor,Nexon Ev,BEV,Eligible,292,1796991,6,Midrange,Medium,4 Wheeler
110752,2020,Mg Motor India,Zs Ev,BEV,Eligible,202,3407797,6,Premium,Medium,4 Wheeler
110753,2020,Byd India,450X,BEV,Eligible,312,2505864,6,Midrange,Medium,2 Wheeler
110754,2020,Mg Motor India,Iqube,BEV,Eligible,452,1893449,6,Midrange,Long,2 Wheeler
110755,2020,Ather Energy,Kona Ev,PHEV,Not Eligible,107,2628533,6,Midrange,Short,4 Wheeler
110756,2020,Tvs Motor,Nexon Ev,BEV,Eligible,372,1791456,6,Midrange,Medium,4 Wheeler
110757,2020,Ola Electric,Atto 3,PHEV,Eligible,142,3876331,6,Premium,Short,4 Wheeler
110758,2020,Hyundai Ev,Atto 3,PHEV,Not Eligible,132,4243144,6,Premium,Short,4 Wheeler
110759,2020,Tata Motors,450X,BEV,Not Eligible,220,2015250,6,Midrange,Medium,2 Wheeler
110760,2020,Tata Motors,Xuv400,BEV,Eligible,461,3401853,6,Premium,Long,4 Wheeler
110761,2020,Byd India,Xuv400,BEV,Eligible,292,3428758,6,Premium,Medium,4 Wheeler
110762,2020,Byd India,450X,BEV,Not Eligible,94,1765639,6,Midrange,Short,2 Wheeler
110763,2020,Mg Motor India,Nexon Ev,BEV,Eligible,229,2140125,6,Midrange,Medium,4 Wheeler
110764,2020,Tata Motors,Kona Ev,BEV,Eligible,117,2518686,6,Midrange,Short,4 Wheeler
110765,2020,Ola Electric,Iqube,BEV,Not Eligible,122,2220044,6,Midrange,Short,2 Wheeler
110766,2020,Mahindra Electric,S1 Pro,BEV,Eligible,194,4283869,6,Premium,Short,2 Wheeler
110767,2020,Mg Motor India,450X,BEV,Eligible,201,1235378,6,Budget,Medium,2 Wheeler
110768,2020,Tata Motors,Iqube,BEV,Not Eligible,265,3951060,6,Premium,Medium,2 Wheeler
110769,2020,Mahindra Electric,Xuv400,BEV,Not Eligible,156,3538481,6,Premium,Short,4 Wheeler
110770,2020,Tata Motors,450X,BEV,Eligible,427,3968459,6,Premium,Long,2 Wheeler
110771,2020,Hyundai Ev,Atto 3,BEV,Eligible,81,3723329,6,Premium,Short,4 Wheeler
110772,2020,Mg Motor India,S1 Pro,BEV,Eligible,372,4343791,6,Premium,Medium,2 Wheeler
110773,2020,Byd India,Iqube,BEV,Eligible,314,998730,6,Budget,Medium,2 Wheeler
110774,2020,Mg Motor India,Iqube,BEV,Eligible,172,2716787,6,Midrange,Short,2 Wheeler
110775,2020,Mg Motor India,Xuv400,BEV,Eligible,220,1433536,6,Budget,Medium,4 Wheeler
110776,2020,Ather Energy,Iqube,BEV,Eligible,129,4145554,6,Premium,Short,2 Wheeler
110777,2020,Tata Motors,Xuv400,BEV,Eligible,394,3452622,6,Premium,Medium,4 Wheeler
110778,2020,Hyundai Ev,S1 Pro,BEV,Eligible,227,2588412,6,Midrange,Medium,2 Wheeler
110779,2020,Tata Motors,Kona Ev,BEV,Eligible,164,1791158,6,Midrange,Short,4 Wheeler
110780,2020,Mahindra Electric,Nexon Ev,BEV,Eligible,467,1554873,6,Midrange,Long,4 Wheeler
110781,2020,Byd India,S1 Pro,BEV,Eligible,273,1744284,6,Midrange,Medium,2 Wheeler
110782,2020,Mg Motor India,Kona Ev,BEV,Eligible,271,3060412,6,Premium,Medium,4 Wheeler
110783,2020,Hyundai Ev,Atto 3,BEV,Eligible,268,1317658,6,Budget,Medium,4 Wheeler
110784,2020,Hyundai Ev,Iqube,PHEV,Not Eligible,315,3466536,6,Premium,Medium,2 Wheeler
110785,2020,Hyundai Ev,Iqube,BEV,Eligible,296,4329346,6,Premium,Medium,2 Wheeler
110786,2020,Byd India,Xuv400,BEV,Eligible,201,2647130,6,Midrange,Medium,4 Wheeler
110787,2020,Byd India,Xuv400,BEV,Eligible,210,4477258,6,Premium,Medium,4 Wheeler
110788,2020,Mahindra Electric,Iqube,BEV,Eligible,375,4352875,6,Premium,Medium,2 Wheeler
110789,2020,Ather Energy,Atto 3,BEV,Eligible,364,1153053,6,Budget,Medium,4 Wheeler
110790,2020,Mg Motor India,Kona Ev,BEV,Eligible,242,2179238,6,Midrange,Medium,4 Wheeler
110791,2020,Ather Energy,Nexon Ev,PHEV,Eligible,128,2243282,6,Midrange,Short,4 Wheeler
110792,2020,Tvs Motor,Xuv400,BEV,Eligible,228,1876666,6,Midrange,Medium,4 Wheeler
110793,2020,Tvs Motor,Atto 3,BEV,Eligible,245,3732142,6,Premium,Medium,4 Wheeler
110794,2020,Ola Electric,Xuv400,BEV,Eligible,101,2700345,6,Midrange,Short,4 Wheeler
110795,2020,Tata Motors,Nexon Ev,BEV,Eligible,464,2023034,6,Midrange,Long,4 Wheeler
110796,2020,Mahindra Electric,Nexon Ev,BEV,Not Eligible,507,3969504,6,Premium,Long,4 Wheeler
110797,2020,Tata Motors,Atto 3,BEV,Eligible,112,3124529,6,Premium,Short,4 Wheeler
110798,2020,Tata Motors,Xuv400,BEV,Eligible,400,3405622,6,Premium,Long,4 Wheeler
110799,2020,Ather Energy,Kona Ev,BEV,Eligible,314,2665482,6,Midrange,Medium,4 Wheeler
110800,2020,Tvs Motor,S1 Pro,BEV,Eligible,351,3193201,6,Premium,Medium,2 Wheeler
110801,2020,Byd India,Iqube,PHEV,Not Eligible,484,1926624,6,Midrange,Long,2 Wheeler
110802,2020,Byd India,Xuv400,BEV,Not Eligible,334,3534913,6,Premium,Medium,4 Wheeler
110803,2020,Ola Electric,Iqube,BEV,Eligible,275,1579071,6,Midrange,Medium,2 Wheeler
110804,2020,Ather Energy,Nexon Ev,BEV,Not Eligible,473,928122,6,Budget,Long,4 Wheeler
110805,2020,Mahindra Electric,Atto 3,BEV,Eligible,182,3329207,6,Premium,Short,4 Wheeler
110806,2020,Ather Energy,450X,PHEV,Eligible,177,3320370,6,Premium,Short,2 Wheeler
110807,2020,Tata Motors,Nexon Ev,BEV,Eligible,287,3973149,6,Premium,Medium,4 Wheeler
110808,2020,Byd India,S1 Pro,BEV,Eligible,319,4128467,6,Premium,Medium,2 Wheeler
110809,2020,Byd India,Nexon Ev,BEV,Eligible,88,1145069,6,Budget,Short,4 Wheeler
110810,2020,Ather Energy,Iqube,BEV,Eligible,349,2439747,6,Midrange,Medium,2 Wheeler
110811,2020,Tata Motors,Nexon Ev,PHEV,Eligible,122,2151081,6,Midrange,Short,4 Wheeler
110812,2020,Hyundai Ev,Iqube,BEV,Eligible,141,4076615,6,Premium,Short,2 Wheeler
110813,2020,Tata Motors,Nexon Ev,BEV,Eligible,187,4123868,6,Premium,Short,4 Wheeler
110814,2020,Mg Motor India,Iqube,BEV,Eligible,191,4068191,6,Premium,Short,2 Wheeler
110815,2020,Mg Motor India,Xuv400,BEV,Not Eligible,274,914808,6,Budget,Medium,4 Wheeler
110816,2020,Tata Motors,Nexon Ev,BEV,Not Eligible,306,1175150,6,Budget,Medium,4 Wheeler
110817,2020,Ather Energy,Nexon Ev,BEV,Eligible,178,1730997,6,Midrange,Short,4 Wheeler
110818,2020,Hyundai Ev,S1 Pro,BEV,Eligible,206,1064390,6,Budget,Medium,2 Wheeler
110819,2020,Ather Energy,Xuv400,BEV,Not Eligible,240,4091200,6,Premium,Medium,4 Wheeler
110820,2020,Mg Motor India,450X,BEV,Not Eligible,406,3906095,6,Premium,Long,2 Wheeler
110821,2020,Mg Motor India,Zs Ev,BEV,Eligible,455,3269986,6,Premium,Long,4 Wheeler
110822,2020,Ola Electric,Zs Ev,BEV,Not Eligible,376,3835423,6,Premium,Medium,4 Wheeler
110823,2020,Mahindra Electric,Iqube,BEV,Not Eligible,185,3147437,6,Premium,Short,2 Wheeler
110824,2020,Tvs Motor,Kona Ev,BEV,Not Eligible,136,2528711,6,Midrange,Short,4 Wheeler
110825,2020,Byd India,Iqube,BEV,Eligible,162,1013882,6,Budget,Short,2 Wheeler
110826,2020,Ather Energy,450X,BEV,Eligible,168,4494889,6,Premium,Short,2 Wheeler
110827,2020,Hyundai Ev,Iqube,BEV,Eligible,350,1436623,6,Budget,Medium,2 Wheeler
110828,2020,Mahindra Electric,Xuv400,BEV,Eligible,246,1785630,6,Midrange,Medium,4 Wheeler
110829,2020,Ola Electric,Kona Ev,BEV,Eligible,403,1715639,6,Midrange,Long,4 Wheeler
110830,2020,Ather Energy,Iqube,BEV,Eligible,498,1116501,6,Budget,Long,2 Wheeler
110831,2020,Mg Motor India,450X,PHEV,Eligible,305,1544088,6,Midrange,Medium,2 Wheeler
110832,2020,Ather Energy,Iqube,BEV,Eligible,323,3549976,6,Premium,Medium,2 Wheeler
110833,2020,Mg Motor India,Iqube,BEV,Eligible,248,3572612,6,Premium,Medium,2 Wheeler
110834,2020,Ather Energy,Xuv400,BEV,Eligible,303,2906936,6,Midrange,Medium,4 Wheeler
110835,2020,Mahindra Electric,Iqube,BEV,Eligible,432,3099482,6,Premium,Long,2 Wheeler
110836,2020,Hyundai Ev,Xuv400,BEV,Eligible,134,1697869,6,Midrange,Short,4 Wheeler
110837,2020,Mahindra Electric,450X,BEV,Eligible,469,4281697,6,Premium,Long,2 Wheeler
110838,2020,Tata Motors,Kona Ev,PHEV,Not Eligible,173,3567529,6,Premium,Short,4 Wheeler
110839,2020,Ather Energy,Xuv400,BEV,Eligible,158,2243620,6,Midrange,Short,4 Wheeler
110840,2020,Hyundai Ev,Iqube,BEV,Not Eligible,464,2208755,6,Midrange,Long,2 Wheeler
110841,2020,Ather Energy,Atto 3,BEV,Eligible,142,3181298,6,Premium,Short,4 Wheeler
110842,2020,Mg Motor India,Atto 3,BEV,Eligible,134,3350482,6,Premium,Short,4 Wheeler
110843,2020,Ather Energy,Nexon Ev,BEV,Eligible,256,2354208,6,Midrange,Medium,4 Wheeler
110844,2020,Tata Motors,Kona Ev,PHEV,Eligible,256,2264946,6,Midrange,Medium,4 Wheeler
110845,2021,Ola Electric,Nexon Ev,PHEV,Eligible,143,2799923,5,Midrange,Short,4 Wheeler
110846,2021,Byd India,Nexon Ev,BEV,Eligible,150,1006213,5,Budget,Short,4 Wheeler
110847,2021,Tvs Motor,450X,BEV,Eligible,406,1705355,5,Midrange,Long,2 Wheeler
110848,2021,Mg Motor India,Xuv400,BEV,Eligible,202,3694203,5,Premium,Medium,4 Wheeler
110849,2021,Ather Energy,Iqube,BEV,Eligible,217,2522091,5,Midrange,Medium,2 Wheeler
110850,2021,Mahindra Electric,Zs Ev,BEV,Not Eligible,149,1971660,5,Midrange,Short,4 Wheeler
110851,2021,Tata Motors,S1 Pro,BEV,Eligible,268,3272517,5,Premium,Medium,2 Wheeler
110852,2021,Hyundai Ev,450X,BEV,Eligible,271,1515529,5,Midrange,Medium,2 Wheeler
110853,2021,Mg Motor India,Atto 3,BEV,Eligible,449,984057,5,Budget,Long,4 Wheeler
110854,2021,Byd India,450X,BEV,Eligible,208,1279985,5,Budget,Medium,2 Wheeler
110855,2021,Tata Motors,Xuv400,BEV,Eligible,404,1783521,5,Midrange,Long,4 Wheeler
110856,2021,Ola Electric,Atto 3,BEV,Eligible,322,1149703,5,Budget,Medium,4 Wheeler
110857,2021,Ather Energy,Xuv400,BEV,Eligible,285,3690298,5,Premium,Medium,4 Wheeler
110858,2021,Hyundai Ev,S1 Pro,BEV,Eligible,166,3713761,5,Premium,Short,2 Wheeler
110859,2021,Tvs Motor,Iqube,PHEV,Eligible,384,2779738,5,Midrange,Medium,2 Wheeler
110860,2021,Byd India,Xuv400,BEV,Eligible,338,3156884,5,Premium,Medium,4 Wheeler
110861,2021,Tata Motors,Iqube,BEV,Not Eligible,239,3122929,5,Premium,Medium,2 Wheeler
110862,2021,Ola Electric,Iqube,BEV,Eligible,266,2727002,5,Midrange,Medium,2 Wheeler
110863,2021,Ola Electric,Atto 3,PHEV,Eligible,231,4305920,5,Premium,Medium,4 Wheeler
110864,2021,Ola Electric,Kona Ev,BEV,Eligible,184,1482547,5,Budget,Short,4 Wheeler
110865,2021,Byd India,Iqube,BEV,Eligible,121,1685237,5,Midrange,Short,2 Wheeler
110866,2021,Ather Energy,450X,BEV,Eligible,241,4126214,5,Premium,Medium,2 Wheeler
110867,2021,Hyundai Ev,Iqube,BEV,Eligible,370,2437811,5,Midrange,Medium,2 Wheeler
110868,2021,Ola Electric,Nexon Ev,BEV,Eligible,320,1466982,5,Budget,Medium,4 Wheeler
110869,2021,Tvs Motor,Iqube,BEV,Eligible,279,2207169,5,Midrange,Medium,2 Wheeler
110870,2021,Mg Motor India,450X,BEV,Eligible,450,3038085,5,Premium,Long,2 Wheeler
110871,2021,Byd India,S1 Pro,BEV,Eligible,439,2463828,5,Midrange,Long,2 Wheeler
110872,2021,Tata Motors,Atto 3,BEV,Not Eligible,494,3090128,5,Premium,Long,4 Wheeler
110873,2021,Hyundai Ev,Iqube,BEV,Eligible,513,3017974,5,Premium,Long,2 Wheeler
110874,2021,Byd India,Iqube,BEV,Eligible,513,2177758,5,Midrange,Long,2 Wheeler
110875,2021,Tata Motors,Nexon Ev,BEV,Eligible,105,2299585,5,Midrange,Short,4 Wheeler
110876,2021,Ather Energy,Xuv400,BEV,Not Eligible,243,2750598,5,Midrange,Medium,4 Wheeler
110877,2021,Tata Motors,S1 Pro,BEV,Eligible,106,4482481,5,Premium,Short,2 Wheeler
110878,2021,Ola Electric,S1 Pro,PHEV,Eligible,162,2407882,5,Midrange,Short,2 Wheeler
110879,2021,Byd India,Xuv400,BEV,Not Eligible,134,3926240,5,Premium,Short,4 Wheeler
110880,2021,Tata Motors,S1 Pro,PHEV,Eligible,201,3493999,5,Premium,Medium,2 Wheeler
110881,2021,Ola Electric,Xuv400,BEV,Eligible,373,1678027,5,Midrange,Medium,4 Wheeler
110882,2021,Ola Electric,Iqube,BEV,Eligible,513,1439708,5,Budget,Long,2 Wheeler
110883,2021,Byd India,Zs Ev,BEV,Not Eligible,167,2706491,5,Midrange,Short,4 Wheeler
110884,2021,Tata Motors,Xuv400,BEV,Eligible,405,1784454,5,Midrange,Long,4 Wheeler
110885,2021,Tata Motors,Nexon Ev,BEV,Eligible,368,4245889,5,Premium,Medium,4 Wheeler
110886,2021,Hyundai Ev,Iqube,BEV,Eligible,372,4093874,5,Premium,Medium,2 Wheeler
110887,2021,Ola Electric,Iqube,BEV,Eligible,435,4321547,5,Premium,Long,2 Wheeler
110888,2021,Hyundai Ev,Xuv400,BEV,Eligible,155,2774214,5,Midrange,Short,4 Wheeler
110889,2021,Tvs Motor,Zs Ev,PHEV,Eligible,511,1449479,5,Budget,Long,4 Wheeler
110890,2021,Hyundai Ev,Atto 3,BEV,Eligible,462,4268186,5,Premium,Long,4 Wheeler
110891,2021,Tata Motors,450X,BEV,Not Eligible,191,3645872,5,Premium,Short,2 Wheeler
110892,2021,Hyundai Ev,Kona Ev,BEV,Eligible,80,2953454,5,Midrange,Short,4 Wheeler
110893,2021,Ola Electric,Xuv400,BEV,Not Eligible,283,2628206,5,Midrange,Medium,4 Wheeler
110894,2021,Hyundai Ev,Iqube,PHEV,Not Eligible,181,3019349,5,Premium,Short,2 Wheeler
110895,2021,Tvs Motor,S1 Pro,BEV,Eligible,320,1387538,5,Budget,Medium,2 Wheeler
110896,2021,Tata Motors,Atto 3,PHEV,Eligible,358,2541611,5,Midrange,Medium,4 Wheeler
110897,2021,Mg Motor India,Kona Ev,BEV,Eligible,166,2596906,5,Midrange,Short,4 Wheeler
110898,2021,Tata Motors,Iqube,BEV,Eligible,369,2548110,5,Midrange,Medium,2 Wheeler
110899,2021,Ather Energy,450X,BEV,Eligible,466,2124508,5,Midrange,Long,2 Wheeler
110900,2021,Hyundai Ev,Atto 3,BEV,Eligible,96,3519488,5,Premium,Short,4 Wheeler
110901,2021,Ather Energy,S1 Pro,BEV,Not Eligible,345,2813388,5,Midrange,Medium,2 Wheeler
110902,2021,Mahindra Electric,Zs Ev,PHEV,Eligible,208,1426900,5,Budget,Medium,4 Wheeler
110903,2021,Byd India,Xuv400,BEV,Not Eligible,512,1888803,5,Midrange,Long,4 Wheeler
110904,2021,Tata Motors,S1 Pro,BEV,Eligible,419,2403449,5,Midrange,Long,2 Wheeler
110905,2021,Ola Electric,Zs Ev,PHEV,Not Eligible,224,3794345,5,Premium,Medium,4 Wheeler
110906,2021,Hyundai Ev,450X,BEV,Eligible,509,1025846,5,Budget,Long,2 Wheeler
110907,2021,Hyundai Ev,Kona Ev,BEV,Not Eligible,330,1105816,5,Budget,Medium,4 Wheeler
110908,2021,Byd India,Atto 3,BEV,Eligible,230,1245321,5,Budget,Medium,4 Wheeler
110909,2021,Mahindra Electric,Iqube,BEV,Eligible,416,1298824,5,Budget,Long,2 Wheeler
110910,2021,Byd India,S1 Pro,PHEV,Eligible,413,4161436,5,Premium,Long,2 Wheeler
110911,2021,Byd India,S1 Pro,BEV,Eligible,217,2727234,5,Midrange,Medium,2 Wheeler
110912,2021,Ola Electric,Atto 3,BEV,Eligible,387,3924493,5,Premium,Medium,4 Wheeler
110913,2021,Tata Motors,450X,BEV,Eligible,195,2761072,5,Midrange,Short,2 Wheeler
110914,2021,Mg Motor India,S1 Pro,BEV,Eligible,224,1218196,5,Budget,Medium,2 Wheeler
110915,2021,Tvs Motor,S1 Pro,BEV,Eligible,495,2594916,5,Midrange,Long,2 Wheeler
110916,2021,Byd India,S1 Pro,PHEV,Eligible,324,3383685,5,Premium,Medium,2 Wheeler
110917,2021,Ather Energy,Nexon Ev,BEV,Eligible,195,1248844,5,Budget,Short,4 Wheeler
110918,2021,Tata Motors,Iqube,BEV,Eligible,313,2158160,5,Midrange,Medium,2 Wheeler
110919,2021,Ather Energy,Atto 3,BEV,Eligible,291,2651943,5,Midrange,Medium,4 Wheeler
110920,2021,Byd India,Zs Ev,BEV,Eligible,366,2644404,5,Midrange,Medium,4 Wheeler
110921,2021,Mg Motor India,Zs Ev,BEV,Eligible,255,2029486,5,Midrange,Medium,4 Wheeler
110922,2021,Mg Motor India,S1 Pro,BEV,Eligible,267,3516483,5,Premium,Medium,2 Wheeler
110923,2021,Ola Electric,Iqube,BEV,Eligible,192,1122524,5,Budget,Short,2 Wheeler
110924,2021,Ola Electric,Xuv400,PHEV,Eligible,137,2586581,5,Midrange,Short,4 Wheeler
110925,2021,Tvs Motor,S1 Pro,BEV,Not Eligible,513,2857301,5,Midrange,Long,2 Wheeler
110926,2021,Ather Energy,Kona Ev,BEV,Eligible,215,3919167,5,Premium,Medium,4 Wheeler
110927,2021,Hyundai Ev,Kona Ev,PHEV,Eligible,126,1850494,5,Midrange,Short,4 Wheeler
110928,2021,Byd India,Nexon Ev,BEV,Eligible,133,2265645,5,Midrange,Short,4 Wheeler
110929,2021,Ather Energy,Iqube,BEV,Eligible,395,2023890,5,Midrange,Medium,2 Wheeler
110930,2021,Tata Motors,S1 Pro,BEV,Eligible,410,1364042,5,Budget,Long,2 Wheeler
110931,2021,Tvs Motor,Nexon Ev,BEV,Eligible,187,2753504,5,Midrange,Short,4 Wheeler
110932,2021,Ather Energy,Zs Ev,BEV,Eligible,314,3923797,5,Premium,Medium,4 Wheeler
110933,2021,Byd India,450X,PHEV,Eligible,222,2754198,5,Midrange,Medium,2 Wheeler
110934,2021,Mg Motor India,Iqube,BEV,Not Eligible,484,1061522,5,Budget,Long,2 Wheeler
110935,2021,Mahindra Electric,Iqube,BEV,Eligible,115,3779062,5,Premium,Short,2 Wheeler
110936,2021,Byd India,Iqube,BEV,Eligible,454,2230641,5,Midrange,Long,2 Wheeler
110937,2021,Hyundai Ev,Atto 3,BEV,Eligible,96,2817571,5,Midrange,Short,4 Wheeler
110938,2021,Byd India,Nexon Ev,BEV,Eligible,120,3835355,5,Premium,Short,4 Wheeler
110939,2021,Tvs Motor,450X,BEV,Eligible,251,4032626,5,Premium,Medium,2 Wheeler
110940,2021,Hyundai Ev,Nexon Ev,BEV,Eligible,144,1361470,5,Budget,Short,4 Wheeler
110941,2021,Byd India,S1 Pro,BEV,Eligible,322,2528274,5,Midrange,Medium,2 Wheeler
110942,2021,Tvs Motor,S1 Pro,PHEV,Eligible,444,2996041,5,Midrange,Long,2 Wheeler
110943,2021,Tata Motors,Iqube,BEV,Eligible,97,3339595,5,Premium,Short,2 Wheeler
110944,2021,Hyundai Ev,Kona Ev,BEV,Eligible,189,4079200,5,Premium,Short,4 Wheeler
110945,2021,Byd India,Kona Ev,BEV,Eligible,304,4461729,5,Premium,Medium,4 Wheeler
110946,2021,Ather Energy,S1 Pro,BEV,Eligible,435,2344165,5,Midrange,Long,2 Wheeler
110947,2021,Ather Energy,Iqube,BEV,Not Eligible,287,4401418,5,Premium,Medium,2 Wheeler
110948,2021,Mg Motor India,Kona Ev,BEV,Eligible,506,1741046,5,Midrange,Long,4 Wheeler
110949,2021,Ather Energy,Iqube,BEV,Eligible,421,1338378,5,Budget,Long,2 Wheeler
110950,2021,Mahindra Electric,S1 Pro,BEV,Eligible,251,2198658,5,Midrange,Medium,2 Wheeler
110951,2021,Ola Electric,S1 Pro,BEV,Not Eligible,473,4253157,5,Premium,Long,2 Wheeler
110952,2021,Ola Electric,Nexon Ev,BEV,Eligible,334,4338090,5,Premium,Medium,4 Wheeler
110953,2021,Byd India,Atto 3,BEV,Not Eligible,129,2403478,5,Midrange,Short,4 Wheeler
110954,2021,Tata Motors,450X,BEV,Not Eligible,251,2389534,5,Midrange,Medium,2 Wheeler
110955,2021,Mg Motor India,Zs Ev,BEV,Eligible,123,2333248,5,Midrange,Short,4 Wheeler
110956,2021,Hyundai Ev,450X,BEV,Not Eligible,341,4205546,5,Premium,Medium,2 Wheeler
110957,2021,Ather Energy,450X,BEV,Eligible,378,3990917,5,Premium,Medium,2 Wheeler
110958,2021,Ather Energy,Iqube,BEV,Eligible,311,1591662,5,Midrange,Medium,2 Wheeler
